game_id,player_count,seat,character,score,is_winner,total_steps
423,2,0,perisai,64,1,44
423,2,1,rakus,5,0,44
424,2,0,baja,0,0.5,46
424,2,1,pendingin,0,0.5,46
425,2,0,rakus,0,0,36
425,2,1,kompor,10,1,36
426,2,0,pendingin,0,0.5,45
426,2,1,baja,0,0.5,45
427,2,0,kompor,0,0,48
427,2,1,pendingin,5,1,48
428,2,0,kompor,118,1,53
428,2,1,baja,12,0,53
429,2,0,pendingin,0,0,51
429,2,1,perisai,34,1,51
430,2,0,pendingin,75,1,63
430,2,1,hemat,0,0,63
431,2,0,baja,5,0.5,48
431,2,1,hemat,5,0.5,48
432,2,0,kompor,10,0,49
432,2,1,baja,30,1,49
433,2,0,perisai,0,0.5,46
433,2,1,pendingin,0,0.5,46
434,2,0,rakus,122,1,43
434,2,1,kompor,20,0,43
435,2,0,rakus,0,0,36
435,2,1,kompor,20,1,36
436,2,0,perisai,5,0.5,41
436,2,1,pendingin,5,0.5,41
437,2,0,perisai,0,0.5,50
437,2,1,baja,0,0.5,50
438,2,0,perisai,0,0,47
438,2,1,pendingin,10,1,47
439,2,0,hemat,14,1,45
439,2,1,baja,10,0,45
440,2,0,rakus,5,1,46
440,2,1,perisai,0,0,46
441,2,0,pendingin,0,0.5,63
441,2,1,hemat,0,0.5,63
442,2,0,hemat,8,0,54
442,2,1,baja,36,1,54
443,2,0,kompor,0,0.5,38
443,2,1,hemat,0,0.5,38
444,2,0,rakus,0,0,36
444,2,1,perisai,10,1,36
445,2,0,hemat,6,1,47
445,2,1,kompor,0,0,47
446,2,0,hemat,5,0,52
446,2,1,baja,6,1,52
447,2,0,hemat,0,0,50
447,2,1,perisai,5,1,50
448,2,0,pendingin,5,0.5,41
448,2,1,baja,5,0.5,41
449,2,0,hemat,0,0,53
449,2,1,baja,5,1,53
450,2,0,baja,0,0,56
450,2,1,hemat,48,1,56
451,2,0,pendingin,0,0,50
451,2,1,hemat,5,1,50
452,2,0,rakus,57,1,45
452,2,1,kompor,10,0,45
453,2,0,pendingin,10,1,49
453,2,1,kompor,5,0,49
454,2,0,hemat,0,0.5,59
454,2,1,baja,0,0.5,59
455,2,0,rakus,168,1,52
455,2,1,baja,10,0,52
456,2,0,rakus,44,1,52
456,2,1,pendingin,6,0,52
457,2,0,rakus,5,0,35
457,2,1,perisai,15,1,35
458,2,0,perisai,10,0,42
458,2,1,baja,38,1,42
459,2,0,rakus,52,1,42
459,2,1,perisai,0,0,42
460,2,0,rakus,0,0,44
460,2,1,kompor,15,1,44
461,2,0,kompor,0,0,41
461,2,1,baja,43,1,41
462,2,0,hemat,0,0,47
462,2,1,rakus,40,1,47
463,2,0,perisai,0,0,51
463,2,1,hemat,5,1,51
464,2,0,kompor,14,0,36
464,2,1,rakus,69,1,36
465,2,0,rakus,0,0,44
465,2,1,baja,24,1,44
466,2,0,kompor,0,0,47
466,2,1,hemat,10,1,47
467,2,0,pendingin,0,0.5,47
467,2,1,hemat,0,0.5,47
468,2,0,hemat,0,0,48
468,2,1,rakus,52,1,48
469,2,0,pendingin,0,0.5,44
469,2,1,perisai,0,0.5,44
470,2,0,rakus,9,1,40
470,2,1,kompor,5,0,40
471,2,0,perisai,5,1,41
471,2,1,baja,0,0,41
472,2,0,rakus,0,0,41
472,2,1,pendingin,10,1,41
473,2,0,baja,15,0,44
473,2,1,kompor,20,1,44
474,2,0,hemat,5,1,51
474,2,1,pendingin,0,0,51
475,2,0,rakus,6,1,41
475,2,1,perisai,5,0,41
476,2,0,pendingin,4,0,34
476,2,1,kompor,10,1,34
477,2,0,rakus,14,1,41
477,2,1,kompor,10,0,41
478,2,0,perisai,5,0,50
478,2,1,baja,12,1,50
479,2,0,pendingin,53,1,45
479,2,1,perisai,0,0,45
480,2,0,kompor,5,1,37
480,2,1,rakus,0,0,37
481,2,0,kompor,84,1,47
481,2,1,perisai,0,0,47
482,2,0,kompor,5,0.5,44
482,2,1,pendingin,5,0.5,44
483,2,0,kompor,12,0,49
483,2,1,baja,25,1,49
484,2,0,baja,3,1,43
484,2,1,perisai,0,0,43
485,2,0,pendingin,0,0.5,38
485,2,1,perisai,0,0.5,38
486,2,0,hemat,6,1,53
486,2,1,pendingin,5,0,53
487,2,0,hemat,0,0.5,52
487,2,1,pendingin,0,0.5,52
488,2,0,pendingin,8,1,47
488,2,1,baja,6,0,47
489,2,0,pendingin,0,0,56
489,2,1,hemat,10,1,56
490,2,0,kompor,10,0,51
490,2,1,baja,26,1,51
491,2,0,hemat,0,0.5,43
491,2,1,rakus,0,0.5,43
492,2,0,baja,13,1,47
492,2,1,pendingin,10,0,47
493,2,0,hemat,20,1,50
493,2,1,kompor,0,0,50
494,2,0,perisai,5,0,44
494,2,1,kompor,10,1,44
495,2,0,hemat,0,0,62
495,2,1,kompor,84,1,62
496,2,0,pendingin,9,0,43
496,2,1,rakus,85,1,43
497,2,0,kompor,15,0,45
497,2,1,rakus,62,1,45
498,2,0,baja,1,0,55
498,2,1,hemat,5,1,55
499,2,0,rakus,0,0,45
499,2,1,pendingin,14,1,45
500,2,0,rakus,0,0,51
500,2,1,pendingin,166,1,51
501,2,0,rakus,0,0,47
501,2,1,kompor,7,1,47
502,2,0,pendingin,0,0.5,56
502,2,1,hemat,0,0.5,56
503,2,0,perisai,0,0,60
503,2,1,hemat,210,1,60
504,2,0,hemat,0,0,56
504,2,1,perisai,146,1,56
505,2,0,baja,21,1,51
505,2,1,pendingin,7,0,51
506,2,0,kompor,5,0.5,49
506,2,1,hemat,5,0.5,49
507,2,0,perisai,0,0,45
507,2,1,baja,33,1,45
508,2,0,pendingin,5,1,46
508,2,1,kompor,0,0,46
509,2,0,pendingin,10,1,54
509,2,1,hemat,5,0,54
510,2,0,baja,0,0.5,47
510,2,1,hemat,0,0.5,47
511,2,0,kompor,0,0.5,46
511,2,1,perisai,0,0.5,46
512,2,0,baja,8,1,40
512,2,1,rakus,0,0,40
513,2,0,rakus,0,0.5,43
513,2,1,hemat,0,0.5,43
514,2,0,hemat,10,1,46
514,2,1,rakus,0,0,46
515,2,0,pendingin,0,0,50
515,2,1,hemat,5,1,50
516,2,0,rakus,0,0.5,50
516,2,1,hemat,0,0.5,50
517,2,0,baja,15,1,42
517,2,1,rakus,0,0,42
518,2,0,hemat,0,0.5,56
518,2,1,baja,0,0.5,56
519,2,0,baja,10,0,48
519,2,1,kompor,81,1,48
520,2,0,baja,10,1,40
520,2,1,pendingin,5,0,40
521,2,0,kompor,4,0,48
521,2,1,pendingin,5,1,48
522,2,0,baja,5,1,49
522,2,1,pendingin,0,0,49
523,2,0,kompor,5,0,55
523,2,1,hemat,10,1,55
524,2,0,pendingin,0,0,47
524,2,1,kompor,134,1,47
525,2,0,kompor,0,0,42
525,2,1,baja,10,1,42
526,2,0,baja,0,0.5,41
526,2,1,kompor,0,0.5,41
527,2,0,baja,0,0,45
527,2,1,perisai,5,1,45
528,2,0,kompor,100,1,44
528,2,1,pendingin,9,0,44
529,2,0,pendingin,135,1,63
529,2,1,hemat,0,0,63
530,2,0,perisai,0,0,38
530,2,1,kompor,10,1,38
531,2,0,baja,9,0.5,42
531,2,1,perisai,9,0.5,42
532,2,0,kompor,0,0,40
532,2,1,rakus,6,1,40
533,2,0,rakus,66,1,53
533,2,1,baja,0,0,53
534,2,0,perisai,148,1,42
534,2,1,rakus,5,0,42
535,2,0,baja,11,0,52
535,2,1,pendingin,180,1,52
536,2,0,pendingin,5,1,49
536,2,1,hemat,0,0,49
537,2,0,baja,33,0,51
537,2,1,perisai,87,1,51
538,2,0,pendingin,5,1,38
538,2,1,rakus,0,0,38
539,2,0,hemat,0,0.5,56
539,2,1,kompor,0,0.5,56
540,2,0,hemat,70,1,51
540,2,1,kompor,0,0,51
541,2,0,kompor,55,1,41
541,2,1,pendingin,5,0,41
542,2,0,hemat,0,0,51
542,2,1,kompor,10,1,51
543,2,0,kompor,0,0,52
543,2,1,perisai,209,1,52
544,2,0,pendingin,0,0.5,44
544,2,1,rakus,0,0.5,44
545,2,0,perisai,0,0.5,44
545,2,1,kompor,0,0.5,44
546,2,0,hemat,5,1,44
546,2,1,perisai,0,0,44
547,2,0,rakus,5,1,44
547,2,1,kompor,0,0,44
548,2,0,baja,10,1,49
548,2,1,kompor,7,0,49
549,2,0,kompor,10,0,45
549,2,1,perisai,113,1,45
550,2,0,hemat,9,1,47
550,2,1,pendingin,5,0,47
551,2,0,perisai,0,0,45
551,2,1,baja,22,1,45
552,2,0,perisai,10,0,58
552,2,1,hemat,47,1,58
553,2,0,kompor,5,0,45
553,2,1,pendingin,10,1,45
554,2,0,pendingin,10,1,47
554,2,1,hemat,0,0,47
555,2,0,baja,0,0,54
555,2,1,hemat,4,1,54
556,2,0,baja,11,0,44
556,2,1,kompor,15,1,44
557,2,0,kompor,5,0,45
557,2,1,rakus,71,1,45
558,2,0,rakus,274,1,52
558,2,1,pendingin,89,0,52
559,2,0,perisai,0,0,34
559,2,1,kompor,5,1,34
560,2,0,rakus,0,0,56
560,2,1,hemat,148,1,56
561,2,0,hemat,0,0,49
561,2,1,rakus,60,1,49
562,2,0,perisai,5,1,50
562,2,1,kompor,0,0,50
563,2,0,perisai,0,0,47
563,2,1,baja,1,1,47
564,2,0,baja,0,0.5,56
564,2,1,hemat,0,0.5,56
565,2,0,perisai,7,1,54
565,2,1,baja,6,0,54
566,2,0,hemat,0,0,48
566,2,1,rakus,10,1,48
567,2,0,perisai,10,1,37
567,2,1,kompor,0,0,37
568,2,0,pendingin,0,0.5,40
568,2,1,rakus,0,0.5,40
569,2,0,rakus,38,1,47
569,2,1,perisai,9,0,47
570,2,0,hemat,0,0.5,43
570,2,1,perisai,0,0.5,43
571,2,0,hemat,5,0,52
571,2,1,pendingin,51,1,52
572,2,0,hemat,5,0,59
572,2,1,baja,6,1,59
573,2,0,perisai,20,1,46
573,2,1,rakus,0,0,46
574,2,0,baja,6,1,50
574,2,1,hemat,0,0,50
575,2,0,pendingin,0,0,42
575,2,1,rakus,5,1,42
576,2,0,baja,23,1,39
576,2,1,pendingin,0,0,39
577,2,0,perisai,0,0.5,44
577,2,1,baja,0,0.5,44
578,2,0,baja,7,1,55
578,2,1,hemat,0,0,55
579,2,0,baja,15,1,43
579,2,1,kompor,10,0,43
580,2,0,perisai,5,0,47
580,2,1,pendingin,162,1,47
581,2,0,kompor,5,0,46
581,2,1,rakus,83,1,46
582,2,0,perisai,0,0.5,38
582,2,1,pendingin,0,0.5,38
583,2,0,hemat,6,1,58
583,2,1,rakus,0,0,58
584,2,0,perisai,5,1,35
584,2,1,rakus,0,0,35
585,2,0,perisai,0,0.5,35
585,2,1,pendingin,0,0.5,35
586,2,0,hemat,10,0,56
586,2,1,baja,33,1,56
587,2,0,baja,28,1,46
587,2,1,rakus,0,0,46
588,2,0,pendingin,48,1,53
588,2,1,baja,14,0,53
589,2,0,kompor,87,1,46
589,2,1,perisai,40,0,46
590,2,0,pendingin,86,1,52
590,2,1,hemat,9,0,52
591,2,0,rakus,56,1,50
591,2,1,hemat,9,0,50
592,2,0,kompor,5,1,43
592,2,1,hemat,0,0,43
593,2,0,pendingin,0,0,33
593,2,1,kompor,5,1,33
594,2,0,pendingin,6,0,47
594,2,1,baja,16,1,47
595,2,0,rakus,10,1,40
595,2,1,perisai,5,0,40
596,2,0,perisai,0,0,49
596,2,1,hemat,5,1,49
597,2,0,pendingin,0,0.5,40
597,2,1,hemat,0,0.5,40
598,2,0,pendingin,48,1,49
598,2,1,perisai,0,0,49
599,2,0,rakus,10,1,50
599,2,1,hemat,9,0,50
600,2,0,hemat,10,1,46
600,2,1,perisai,0,0,46
601,2,0,rakus,9,0,39
601,2,1,baja,35,1,39
602,2,0,kompor,34,1,63
602,2,1,hemat,0,0,63
603,2,0,rakus,0,0.5,41
603,2,1,perisai,0,0.5,41
604,2,0,baja,29,1,52
604,2,1,hemat,5,0,52
605,2,0,pendingin,46,1,47
605,2,1,perisai,0,0,47
606,2,0,rakus,5,1,41
606,2,1,kompor,0,0,41
607,2,0,kompor,0,0,44
607,2,1,pendingin,6,1,44
608,2,0,pendingin,0,0,47
608,2,1,rakus,68,1,47
609,2,0,kompor,10,0,42
609,2,1,rakus,256,1,42
610,2,0,pendingin,0,0,52
610,2,1,hemat,10,1,52
611,2,0,rakus,297,1,49
611,2,1,perisai,5,0,49
612,2,0,perisai,0,0,45
612,2,1,kompor,5,1,45
613,2,0,kompor,0,0.5,41
613,2,1,pendingin,0,0.5,41
614,2,0,rakus,9,1,41
614,2,1,kompor,5,0,41
615,2,0,pendingin,0,0,51
615,2,1,hemat,10,1,51
616,2,0,hemat,0,0,52
616,2,1,baja,18,1,52
617,2,0,kompor,20,1,44
617,2,1,perisai,5,0,44
618,2,0,rakus,79,1,50
618,2,1,baja,0,0,50
619,2,0,baja,13,0,49
619,2,1,kompor,82,1,49
620,2,0,hemat,0,0.5,47
620,2,1,pendingin,0,0.5,47
621,2,0,perisai,14,1,41
621,2,1,rakus,5,0,41
622,2,0,hemat,0,0.5,51
622,2,1,perisai,0,0.5,51
623,2,0,perisai,14,1,39
623,2,1,rakus,0,0,39
624,2,0,rakus,0,0,35
624,2,1,pendingin,5,1,35
625,2,0,kompor,0,0.5,43
625,2,1,perisai,0,0.5,43
626,2,0,perisai,106,1,42
626,2,1,rakus,10,0,42
627,2,0,hemat,0,0,54
627,2,1,kompor,136,1,54
628,2,0,perisai,0,0.5,47
628,2,1,pendingin,0,0.5,47
629,2,0,perisai,280,1,52
629,2,1,rakus,10,0,52
630,2,0,hemat,0,0,52
630,2,1,baja,10,1,52
631,2,0,kompor,10,0,41
631,2,1,rakus,20,1,41
632,2,0,perisai,10,1,44
632,2,1,baja,5,0,44
633,2,0,pendingin,5,0.5,37
633,2,1,kompor,5,0.5,37
634,2,0,hemat,0,0.5,56
634,2,1,baja,0,0.5,56
635,2,0,hemat,5,1,48
635,2,1,rakus,0,0,48
636,2,0,kompor,0,0,37
636,2,1,pendingin,9,1,37
637,2,0,kompor,0,0.5,47
637,2,1,perisai,0,0.5,47
638,2,0,kompor,0,0,38
638,2,1,baja,19,1,38
639,2,0,baja,11,1,48
639,2,1,perisai,0,0,48
640,2,0,hemat,0,0,52
640,2,1,rakus,5,1,52
641,2,0,rakus,186,1,49
641,2,1,baja,5,0,49
642,2,0,hemat,5,0.5,58
642,2,1,pendingin,5,0.5,58
643,2,0,baja,0,0,49
643,2,1,kompor,76,1,49
644,2,0,perisai,90,1,49
644,2,1,baja,8,0,49
645,2,0,pendingin,144,1,51
645,2,1,rakus,5,0,51
646,2,0,kompor,0,0,60
646,2,1,hemat,5,1,60
647,2,0,pendingin,0,0.5,41
647,2,1,rakus,0,0.5,41
648,2,0,kompor,0,0.5,43
648,2,1,hemat,0,0.5,43
649,2,0,kompor,5,0,49
649,2,1,baja,6,1,49
650,2,0,pendingin,5,0,42
650,2,1,kompor,94,1,42
651,2,0,perisai,0,0.5,43
651,2,1,pendingin,0,0.5,43
652,2,0,baja,0,0,50
652,2,1,pendingin,10,1,50
653,2,0,kompor,20,1,46
653,2,1,rakus,6,0,46
654,2,0,baja,14,1,44
654,2,1,hemat,10,0,44
655,2,0,pendingin,34,1,49
655,2,1,kompor,0,0,49
656,2,0,pendingin,9,1,41
656,2,1,baja,8,0,41
657,2,0,perisai,5,0,51
657,2,1,hemat,8,1,51
658,2,0,pendingin,31,1,47
658,2,1,perisai,0,0,47
659,2,0,rakus,142,1,51
659,2,1,baja,0,0,51
660,2,0,rakus,0,0.5,40
660,2,1,baja,0,0.5,40
661,2,0,perisai,0,0.5,37
661,2,1,kompor,0,0.5,37
662,2,0,hemat,10,1,59
662,2,1,pendingin,8,0,59
663,2,0,pendingin,4,0,43
663,2,1,baja,21,1,43
664,2,0,kompor,5,0,38
664,2,1,rakus,63,1,38
665,2,0,hemat,0,0,55
665,2,1,baja,10,1,55
666,2,0,pendingin,0,0,40
666,2,1,baja,9,1,40
667,2,0,baja,11,1,42
667,2,1,kompor,10,0,42
668,2,0,pendingin,10,1,36
668,2,1,rakus,5,0,36
669,2,0,pendingin,8,1,45
669,2,1,kompor,0,0,45
670,2,0,kompor,5,0,45
670,2,1,pendingin,10,1,45
671,2,0,baja,8,1,58
671,2,1,hemat,0,0,58
672,2,0,kompor,5,0.5,38
672,2,1,rakus,5,0.5,38
673,2,0,pendingin,0,0,44
673,2,1,baja,32,1,44
674,2,0,rakus,0,0,43
674,2,1,kompor,10,1,43
675,2,0,hemat,5,0,57
675,2,1,kompor,126,1,57
676,2,0,rakus,0,0,48
676,2,1,perisai,7,1,48
677,2,0,kompor,10,1,50
677,2,1,pendingin,0,0,50
678,2,0,hemat,0,0,61
678,2,1,baja,36,1,61
679,2,0,pendingin,10,1,42
679,2,1,perisai,0,0,42
680,2,0,kompor,0,0,41
680,2,1,rakus,12,1,41
681,2,0,hemat,10,0,51
681,2,1,rakus,67,1,51
682,2,0,hemat,0,0.5,46
682,2,1,perisai,0,0.5,46
683,2,0,baja,13,1,45
683,2,1,perisai,0,0,45
684,2,0,pendingin,0,0,51
684,2,1,kompor,129,1,51
685,2,0,rakus,0,0.5,37
685,2,1,perisai,0,0.5,37
686,2,0,pendingin,0,0,54
686,2,1,hemat,5,1,54
687,2,0,pendingin,10,0,40
687,2,1,rakus,14,1,40
688,2,0,hemat,10,0,52
688,2,1,perisai,194,1,52
689,2,0,perisai,0,0,52
689,2,1,hemat,5,1,52
690,2,0,pendingin,5,0.5,43
690,2,1,hemat,5,0.5,43
691,2,0,rakus,0,0,38
691,2,1,perisai,5,1,38
692,2,0,pendingin,4,1,38
692,2,1,rakus,0,0,38
693,2,0,pendingin,39,1,58
693,2,1,hemat,5,0,58
694,2,0,baja,22,1,42
694,2,1,rakus,0,0,42
695,2,0,hemat,5,0.5,48
695,2,1,kompor,5,0.5,48
696,2,0,pendingin,81,1,54
696,2,1,rakus,0,0,54
697,2,0,kompor,0,0,48
697,2,1,hemat,5,1,48
698,2,0,kompor,0,0,57
698,2,1,perisai,97,1,57
699,2,0,baja,24,1,45
699,2,1,perisai,10,0,45
700,2,0,perisai,0,0,40
700,2,1,rakus,5,1,40
701,2,0,baja,17,0,50
701,2,1,pendingin,74,1,50
702,2,0,kompor,57,1,63
702,2,1,hemat,0,0,63
703,2,0,baja,0,0.5,45
703,2,1,kompor,0,0.5,45
704,2,0,rakus,102,1,47
704,2,1,pendingin,10,0,47
705,2,0,pendingin,14,1,36
705,2,1,rakus,5,0,36
706,2,0,pendingin,4,0,40
706,2,1,kompor,5,1,40
707,2,0,kompor,10,0,42
707,2,1,baja,13,1,42
708,2,0,pendingin,161,1,44
708,2,1,rakus,5,0,44
709,2,0,kompor,7,1,57
709,2,1,hemat,5,0,57
710,2,0,pendingin,5,0,47
710,2,1,rakus,47,1,47
711,2,0,baja,5,0.5,47
711,2,1,kompor,5,0.5,47
712,2,0,perisai,10,1,48
712,2,1,baja,0,0,48
713,2,0,pendingin,9,1,47
713,2,1,perisai,0,0,47
714,2,0,baja,0,0.5,50
714,2,1,hemat,0,0.5,50
715,2,0,perisai,5,0.5,47
715,2,1,kompor,5,0.5,47
716,2,0,baja,19,0,51
716,2,1,rakus,102,1,51
717,2,0,pendingin,5,0,45
717,2,1,perisai,156,1,45
718,2,0,pendingin,14,0,47
718,2,1,kompor,67,1,47
719,2,0,baja,10,1,39
719,2,1,pendingin,5,0,39
720,2,0,hemat,0,0.5,52
720,2,1,rakus,0,0.5,52
721,2,0,kompor,0,0,53
721,2,1,hemat,10,1,53
722,2,0,rakus,135,1,42
722,2,1,perisai,0,0,42
723,2,0,rakus,10,1,48
723,2,1,hemat,0,0,48
724,2,0,perisai,0,0,45
724,2,1,baja,6,1,45
725,2,0,pendingin,8,1,36
725,2,1,rakus,5,0,36
726,2,0,baja,23,1,45
726,2,1,kompor,12,0,45
727,2,0,hemat,0,0,53
727,2,1,baja,11,1,53
728,2,0,perisai,0,0,43
728,2,1,kompor,5,1,43
729,2,0,hemat,10,0,47
729,2,1,rakus,134,1,47
730,2,0,perisai,0,0,49
730,2,1,baja,5,1,49
731,2,0,rakus,45,1,43
731,2,1,pendingin,5,0,43
732,2,0,pendingin,0,0,46
732,2,1,baja,6,1,46
733,2,0,kompor,10,1,39
733,2,1,rakus,5,0,39
734,2,0,baja,6,1,51
734,2,1,perisai,0,0,51
735,2,0,baja,0,0,40
735,2,1,perisai,10,1,40
736,2,0,baja,19,1,41
736,2,1,rakus,10,0,41
737,2,0,pendingin,0,0.5,43
737,2,1,baja,0,0.5,43
738,2,0,pendingin,0,0.5,42
738,2,1,baja,0,0.5,42
739,2,0,pendingin,0,0.5,44
739,2,1,baja,0,0.5,44
740,2,0,perisai,70,1,47
740,2,1,rakus,0,0,47
741,2,0,perisai,8,1,38
741,2,1,rakus,0,0,38
742,2,0,pendingin,117,1,57
742,2,1,hemat,15,0,57
743,2,0,hemat,10,1,51
743,2,1,rakus,0,0,51
744,2,0,pendingin,0,0.5,48
744,2,1,kompor,0,0.5,48
745,2,0,kompor,0,0.5,38
745,2,1,pendingin,0,0.5,38
746,2,0,hemat,10,1,46
746,2,1,rakus,5,0,46
747,2,0,rakus,10,1,38
747,2,1,perisai,8,0,38
748,2,0,pendingin,0,0.5,49
748,2,1,hemat,0,0.5,49
749,2,0,pendingin,5,0,50
749,2,1,rakus,51,1,50
750,2,0,rakus,45,1,49
750,2,1,baja,5,0,49
751,2,0,kompor,5,0,44
751,2,1,rakus,90,1,44
752,2,0,hemat,0,0.5,47
752,2,1,kompor,0,0.5,47
753,2,0,hemat,0,0.5,57
753,2,1,perisai,0,0.5,57
754,2,0,pendingin,0,0.5,42
754,2,1,kompor,0,0.5,42
755,2,0,perisai,0,0.5,37
755,2,1,kompor,0,0.5,37
756,2,0,hemat,0,0,49
756,2,1,pendingin,10,1,49
757,2,0,perisai,5,0,48
757,2,1,hemat,10,1,48
758,2,0,hemat,5,0,44
758,2,1,rakus,7,1,44
759,2,0,pendingin,0,0,46
759,2,1,perisai,184,1,46
760,2,0,pendingin,10,0,42
760,2,1,baja,15,1,42
761,2,0,pendingin,5,1,36
761,2,1,kompor,0,0,36
762,2,0,baja,8,1,39
762,2,1,kompor,0,0,39
763,2,0,baja,0,0,47
763,2,1,perisai,43,1,47
764,2,0,kompor,10,1,37
764,2,1,rakus,0,0,37
765,2,0,kompor,10,1,52
765,2,1,hemat,6,0,52
766,2,0,hemat,0,0,59
766,2,1,baja,19,1,59
767,2,0,pendingin,100,1,50
767,2,1,baja,0,0,50
768,2,0,pendingin,0,0.5,45
768,2,1,hemat,0,0.5,45
769,2,0,rakus,0,0,46
769,2,1,hemat,5,1,46
770,2,0,rakus,6,0,44
770,2,1,baja,19,1,44
771,2,0,pendingin,7,0,49
771,2,1,baja,11,1,49
772,2,0,pendingin,5,1,42
772,2,1,perisai,0,0,42
773,2,0,kompor,79,1,51
773,2,1,hemat,5,0,51
774,2,0,kompor,5,0,47
774,2,1,baja,6,1,47
775,2,0,rakus,10,0,49
775,2,1,pendingin,70,1,49
776,2,0,perisai,0,0.5,58
776,2,1,hemat,0,0.5,58
777,2,0,baja,43,1,52
777,2,1,kompor,0,0,52
778,2,0,hemat,10,1,52
778,2,1,kompor,5,0,52
779,2,0,pendingin,0,0,45
779,2,1,kompor,5,1,45
780,2,0,rakus,0,0,44
780,2,1,baja,43,1,44
781,2,0,hemat,6,0,58
781,2,1,rakus,9,1,58
782,2,0,rakus,5,0,42
782,2,1,kompor,10,1,42
783,2,0,pendingin,5,1,43
783,2,1,rakus,0,0,43
784,2,0,kompor,53,1,57
784,2,1,hemat,0,0,57
785,2,0,pendingin,0,0,39
785,2,1,baja,14,1,39
786,2,0,rakus,5,0,46
786,2,1,baja,33,1,46
787,2,0,baja,5,0,42
787,2,1,kompor,10,1,42
788,2,0,pendingin,0,0.5,40
788,2,1,perisai,0,0.5,40
789,2,0,hemat,5,1,54
789,2,1,pendingin,0,0,54
790,2,0,hemat,5,1,56
790,2,1,perisai,0,0,56
791,2,0,kompor,0,0,46
791,2,1,baja,8,1,46
792,2,0,kompor,0,0,35
792,2,1,perisai,9,1,35
793,2,0,pendingin,9,0,42
793,2,1,rakus,77,1,42
794,2,0,hemat,0,0,64
794,2,1,baja,35,1,64
795,2,0,rakus,0,0,45
795,2,1,hemat,9,1,45
796,2,0,baja,7,0,44
796,2,1,perisai,10,1,44
797,2,0,hemat,0,0,46
797,2,1,perisai,184,1,46
798,2,0,kompor,5,0,45
798,2,1,hemat,10,1,45
799,2,0,baja,1,1,44
799,2,1,hemat,0,0,44
800,2,0,pendingin,10,0,49
800,2,1,baja,19,1,49
801,2,0,perisai,10,0,48
801,2,1,baja,28,1,48
802,2,0,pendingin,148,1,48
802,2,1,kompor,0,0,48
803,2,0,kompor,10,0,44
803,2,1,perisai,18,1,44
804,2,0,kompor,99,1,72
804,2,1,hemat,0,0,72
805,2,0,kompor,5,0,51
805,2,1,hemat,9,1,51
806,2,0,baja,5,1,50
806,2,1,perisai,0,0,50
807,2,0,hemat,10,1,51
807,2,1,perisai,0,0,51
808,2,0,rakus,10,0.5,38
808,2,1,perisai,10,0.5,38
809,2,0,rakus,117,1,38
809,2,1,pendingin,8,0,38
810,2,0,pendingin,149,1,53
810,2,1,kompor,7,0,53
811,2,0,hemat,0,0,65
811,2,1,baja,21,1,65
812,2,0,baja,5,0.5,52
812,2,1,pendingin,5,0.5,52
813,2,0,kompor,20,1,44
813,2,1,baja,0,0,44
814,2,0,pendingin,0,0.5,46
814,2,1,hemat,0,0.5,46
815,2,0,kompor,10,0.5,39
815,2,1,rakus,10,0.5,39
816,2,0,hemat,0,0,56
816,2,1,baja,6,1,56
817,2,0,kompor,5,1,43
817,2,1,pendingin,0,0,43
818,2,0,pendingin,0,0.5,56
818,2,1,hemat,0,0.5,56
819,2,0,pendingin,4,0,41
819,2,1,kompor,5,1,41
820,2,0,pendingin,0,0,41
820,2,1,kompor,10,1,41
821,2,0,pendingin,0,0.5,56
821,2,1,hemat,0,0.5,56
822,2,0,kompor,12,1,45
822,2,1,rakus,0,0,45
823,2,0,perisai,0,0.5,46
823,2,1,kompor,0,0.5,46
824,2,0,perisai,5,0,46
824,2,1,rakus,51,1,46
825,2,0,perisai,0,0.5,52
825,2,1,hemat,0,0.5,52
826,2,0,pendingin,10,0,44
826,2,1,baja,23,1,44
827,2,0,rakus,0,0,42
827,2,1,baja,10,1,42
828,2,0,baja,6,1,55
828,2,1,hemat,5,0,55
829,2,0,kompor,5,0,56
829,2,1,hemat,50,1,56
830,2,0,perisai,0,0,51
830,2,1,baja,34,1,51
831,2,0,hemat,5,0.5,59
831,2,1,pendingin,5,0.5,59
832,2,0,perisai,0,0,43
832,2,1,rakus,9,1,43
833,2,0,kompor,7,0,54
833,2,1,baja,28,1,54
834,2,0,hemat,0,0,43
834,2,1,rakus,5,1,43
835,2,0,baja,23,0,49
835,2,1,rakus,60,1,49
836,2,0,kompor,208,1,46
836,2,1,rakus,5,0,46
837,2,0,baja,1,1,52
837,2,1,hemat,0,0,52
838,2,0,pendingin,50,1,52
838,2,1,kompor,5,0,52
839,2,0,perisai,0,0,47
839,2,1,kompor,15,1,47
840,2,0,baja,0,0.5,51
840,2,1,hemat,0,0.5,51
841,2,0,perisai,0,0,59
841,2,1,hemat,125,1,59
842,2,0,hemat,5,1,52
842,2,1,pendingin,0,0,52
843,2,0,hemat,5,1,57
843,2,1,baja,0,0,57
844,2,0,baja,12,1,44
844,2,1,pendingin,9,0,44
845,2,0,baja,5,0,43
845,2,1,pendingin,8,1,43
846,2,0,baja,0,0,48
846,2,1,rakus,7,1,48
847,2,0,perisai,5,0,50
847,2,1,hemat,6,1,50
848,2,0,perisai,255,1,49
848,2,1,rakus,0,0,49
